response_nflw,response_eeg,rt_nflw,rt_eeg,subject
1.0,1.0,0.65,1.648,7873
1.0,1.0,0.72,1.752,7873
1.0,1.0,2.011,3.064,7873
1.0,1.0,0.496,1.412,7873
1.0,1.0,0.597,1.536,7873
0.0,0.0,0.001,0.988,7873
1.0,1.0,0.54,1.624,7873
1.0,1.0,0.697,1.644,7873
1.0,1.0,0.763,1.748,7873
1.0,1.0,0.713,1.744,7873
1.0,1.0,0.635,1.636,7873
1.0,1.0,0.781,1.864,7873
1.0,1.0,0.536,1.536,7873
1.0,1.0,0.695,1.648,7873
1.0,1.0,0.614,1.644,7873
0.0,0.0,0.001,0.988,7873
1.0,1.0,0.614,1.752,7873
1.0,1.0,0.518,1.544,7873
1.0,1.0,0.465,1.52,7873
1.0,1.0,0.83,1.864,7873
1.0,1.0,0.512,1.524,7873
1.0,1.0,0.736,1.756,7873
1.0,1.0,0.548,1.532,7873
1.0,1.0,0.521,1.524,7873
1.0,1.0,0.621,1.64,7873
1.0,1.0,0.645,1.644,7873
1.0,1.0,0.581,1.644,7873
1.0,1.0,0.498,1.536,7873
1.0,1.0,0.481,1.528,7873
1.0,1.0,0.581,1.624,7873
0.0,0.0,0.001,0.992,7873
1.0,1.0,0.648,1.732,7873
1.0,1.0,0.663,1.652,7873
1.0,1.0,0.564,1.536,7873
1.0,1.0,0.623,1.632,7873
1.0,1.0,0.549,1.652,7873
1.0,1.0,0.589,1.644,7873
1.0,1.0,0.565,1.536,7873
1.0,1.0,0.554,1.64,7873
1.0,1.0,0.496,1.524,7873
1.0,1.0,0.48,1.424,7873
1.0,1.0,0.685,1.756,7873
0.0,0.0,0.001,0.988,7873
1.0,1.0,0.479,1.528,7873
1.0,1.0,0.503,1.416,7873
1.0,1.0,0.614,1.632,7873
1.0,1.0,0.497,1.54,7873
1.0,1.0,0.61,1.54,7873
1.0,1.0,0.564,1.528,7873
1.0,1.0,0.534,1.528,7873
1.0,1.0,0.599,1.644,7873
1.0,1.0,0.647,1.64,7873
0.0,0.0,0.001,0.996,7873
1.0,1.0,0.677,1.756,7873
1.0,1.0,0.582,1.536,7873
1.0,1.0,0.631,1.636,7873
1.0,1.0,0.613,1.536,7873
1.0,1.0,0.613,1.644,7873
1.0,1.0,0.546,1.532,7873
1.0,1.0,0.405,1.432,7873
0.0,0.0,0.001,0.988,7873
1.0,1.0,0.5,1.54,7873
1.0,1.0,0.629,1.644,7873
1.0,1.0,0.548,1.648,7873
1.0,1.0,0.681,1.648,7873
1.0,1.0,0.626,1.636,7873
1.0,1.0,0.623,1.748,7873
1.0,1.0,0.488,1.528,7873
1.0,1.0,0.997,2.084,7873
1.0,1.0,0.647,1.648,7873
1.0,1.0,0.548,1.656,7873
1.0,1.0,0.582,1.64,7873
0.0,0.0,0.538,1.64,7873
1.0,1.0,0.546,1.54,7873
1.0,1.0,0.59,1.648,7873
1.0,1.0,0.614,1.64,7873
1.0,1.0,0.489,1.428,7873
1.0,1.0,0.665,1.428,7873
1.0,1.0,0.778,1.644,7873
1.0,1.0,0.63,1.64,7873
1.0,1.0,0.713,1.756,7873
1.0,1.0,0.518,1.648,7873
1.0,1.0,0.47,1.752,7873
1.0,1.0,0.464,1.532,7873
1.0,1.0,0.433,1.532,7873
1.0,1.0,0.59,1.524,7873
0.0,1.0,0.435,1.428,7873
1.0,1.0,0.564,1.648,7873
1.0,0.0,0.596,1.42,7873
1.0,1.0,0.648,1.536,7873
1.0,1.0,0.557,1.532,7873
1.0,1.0,1.245,1.644,7873
1.0,1.0,0.583,1.644,7873
1.0,1.0,0.53,2.3,7873
1.0,1.0,0.863,1.532,7873
1.0,1.0,0.563,1.532,7873
0.0,1.0,0.486,1.856,7873
1.0,1.0,0.523,1.54,7873
1.0,0.0,0.511,1.516,7873
1.0,1.0,0.604,1.528,7873
1.0,1.0,0.54,1.548,7873
1.0,1.0,0.547,1.64,7873
1.0,1.0,0.462,1.544,7873
1.0,1.0,0.411,1.528,7873
1.0,1.0,0.447,1.42,7873
1.0,1.0,0.474,1.528,7873
1.0,1.0,0.563,1.42,7873
1.0,1.0,0.464,1.428,7873
1.0,1.0,0.521,1.632,7873
0.0,1.0,0.533,1.428,7873
1.0,1.0,0.68,1.528,7873
1.0,0.0,0.517,1.656,7873
1.0,1.0,0.64,1.648,7873
1.0,1.0,0.597,1.428,7873
1.0,1.0,0.765,1.644,7873
1.0,1.0,0.614,1.64,7873
1.0,1.0,0.477,1.56,7873
1.0,1.0,0.482,1.648,7873
0.0,1.0,0.448,1.52,7873
1.0,1.0,0.548,1.528,7873
1.0,0.0,0.524,1.432,7873
1.0,1.0,0.532,1.54,7873
1.0,1.0,0.491,1.532,7873
1.0,1.0,0.58,1.524,7873
1.0,1.0,0.463,1.428,7873
0.0,1.0,0.489,1.64,7873
1.0,1.0,0.68,1.528,7873
1.0,0.0,0.449,1.54,7873
1.0,1.0,0.532,1.644,7873
1.0,1.0,0.514,1.424,7873
1.0,1.0,0.722,1.528,7873
1.0,1.0,0.532,1.54,7873
0.0,1.0,0.449,1.756,7873
1.0,1.0,0.399,1.536,7873
1.0,0.0,0.497,1.424,7873
1.0,1.0,0.547,1.32,7873
1.0,1.0,0.606,1.536,7873
0.0,1.0,0.598,1.648,7873
1.0,1.0,0.426,1.64,7873
1.0,0.0,0.549,1.528,7873
1.0,1.0,0.561,1.424,7873
1.0,1.0,0.465,1.636,7873
1.0,1.0,0.669,1.536,7873
0.0,1.0,0.461,1.54,7873
1.0,1.0,0.58,1.64,7873
1.0,0.0,0.531,1.532,7873
1.0,1.0,0.531,1.652,7873
1.0,1.0,0.598,1.528,7873
1.0,1.0,0.484,1.544,7873
0.0,1.0,0.497,1.648,7873
1.0,1.0,0.464,1.536,7873
1.0,0.0,0.563,1.54,7873
1.0,1.0,0.477,1.516,7873
1.0,1.0,0.479,1.54,7873
1.0,1.0,0.532,1.412,7873
1.0,1.0,0.455,1.52,7873
0.0,1.0,0.44,1.532,7873
1.0,1.0,0.445,1.424,7873
,0.0,,1.424,7873
,1.0,,1.424,7873
,1.0,,1.54,7873
,1.0,,1.648,7873
1.0,1.0,0.812,1.752,15089
1.0,1.0,0.847,1.856,15089
1.0,1.0,0.956,2.072,15089
1.0,1.0,1.046,2.068,15089
1.0,1.0,1.828,2.832,15089
1.0,1.0,1.297,2.296,15089
1.0,1.0,1.163,2.188,15089
1.0,1.0,1.414,2.404,15089
0.0,0.0,0.863,1.752,15089
1.0,1.0,0.622,1.54,15089
1.0,1.0,0.89,1.856,15089
1.0,1.0,0.879,1.86,15089
1.0,1.0,0.851,1.84,15089
1.0,1.0,1.059,2.076,15089
1.0,1.0,1.439,2.508,15089
1.0,1.0,1.114,2.18,15089
1.0,1.0,1.38,2.408,15089
1.0,1.0,0.913,1.968,15089
0.0,0.0,0.764,1.744,15089
1.0,1.0,0.756,1.564,15089
1.0,1.0,0.514,1.64,15089
1.0,1.0,1.046,1.976,15089
1.0,1.0,1.13,2.176,15089
1.0,1.0,1.58,2.516,15089
1.0,1.0,1.68,2.62,15089
1.0,1.0,3.236,4.26,15089
1.0,1.0,1.253,2.3,15089
1.0,1.0,1.074,2.08,15089
1.0,1.0,1.167,2.184,15089
1.0,1.0,0.927,1.964,15089
0.0,0.0,0.446,1.412,15089
1.0,1.0,0.379,1.428,15089
1.0,1.0,0.983,1.968,15089
1.0,1.0,0.547,1.536,15089
1.0,1.0,0.479,1.54,15089
1.0,1.0,0.538,1.532,15089
1.0,1.0,0.564,1.528,15089
1.0,1.0,0.464,1.532,15089
1.0,1.0,0.937,1.976,15089
1.0,1.0,0.413,1.424,15089
1.0,1.0,0.59,1.628,15089
1.0,1.0,0.547,1.532,15089
1.0,1.0,0.665,1.736,15089
1.0,1.0,0.598,1.64,15089
1.0,1.0,0.938,1.968,15089
0.0,0.0,0.918,1.956,15089
1.0,1.0,0.596,1.644,15089
1.0,1.0,0.498,1.532,15089
1.0,1.0,0.881,1.872,15089
1.0,1.0,0.724,1.756,15089
1.0,1.0,0.59,1.644,15089
1.0,1.0,0.572,1.532,15089
1.0,1.0,0.497,1.524,15089
1.0,1.0,0.604,1.632,15089
1.0,1.0,0.654,1.632,15089
0.0,0.0,0.756,1.852,15089
1.0,1.0,0.581,1.536,15089
1.0,1.0,0.632,1.644,15089
1.0,1.0,0.646,1.744,15089
1.0,1.0,0.681,1.756,15089
1.0,1.0,0.447,1.52,15089
1.0,1.0,0.66,1.644,15089
1.0,1.0,0.481,1.42,15089
0.0,0.0,0.492,1.524,15089
1.0,1.0,0.473,1.536,15089
1.0,1.0,0.606,1.636,15089
1.0,1.0,0.661,1.64,15089
1.0,1.0,1.047,1.968,15089
1.0,1.0,0.532,1.532,15089
1.0,1.0,1.164,2.18,15089
1.0,1.0,0.51,1.428,15089
1.0,1.0,0.498,1.536,15089
1.0,1.0,0.514,1.42,15089
0.0,0.0,1.069,2.072,15089
1.0,1.0,0.617,1.528,15089
1.0,1.0,0.464,1.536,15089
1.0,1.0,0.676,1.764,15089
1.0,1.0,0.43,1.432,15089
1.0,1.0,0.381,1.312,15089
1.0,1.0,0.468,1.54,15089
1.0,1.0,0.428,1.424,15089
1.0,1.0,0.628,1.424,15089
1.0,1.0,0.55,1.428,15089
1.0,1.0,0.513,1.648,15089
1.0,1.0,0.505,1.524,15089
1.0,1.0,0.433,1.528,15089
1.0,1.0,0.436,1.54,15089
1.0,1.0,0.524,1.424,15089
1.0,1.0,0.448,1.432,15089
0.0,1.0,0.564,1.536,15089
1.0,1.0,0.48,1.428,15089
1.0,0.0,0.547,1.528,15089
1.0,1.0,0.589,1.544,15089
1.0,1.0,0.463,1.652,15089
1.0,1.0,0.64,1.528,15089
1.0,1.0,0.447,1.424,15089
1.0,1.0,0.566,1.64,15089
1.0,1.0,0.602,1.424,15089
1.0,1.0,0.47,1.64,15089
1.0,1.0,0.64,1.644,15089
1.0,1.0,1.173,1.536,15089
0.0,1.0,0.468,1.636,15089
1.0,1.0,0.683,2.188,15089
1.0,0.0,0.423,1.528,15089
1.0,1.0,0.531,1.756,15089
1.0,1.0,0.481,1.54,15089
1.0,1.0,0.465,1.528,15089
1.0,1.0,0.456,1.528,15089
1.0,1.0,0.381,1.528,15089
0.0,1.0,0.465,1.54,15089
1.0,1.0,0.432,1.428,15089
1.0,0.0,0.414,1.532,15089
1.0,1.0,0.552,1.54,15089
1.0,1.0,0.549,1.428,15089
1.0,1.0,0.415,1.536,15089
1.0,1.0,0.381,1.484,15089
0.0,1.0,0.368,1.428,15089
1.0,1.0,0.402,1.32,15089
1.0,0.0,0.472,1.308,15089
1.0,1.0,0.983,1.42,15089
1.0,1.0,0.384,1.424,15089
1.0,1.0,0.498,1.972,15089
1.0,1.0,0.464,1.324,15089
1.0,1.0,0.424,1.532,15089
0.0,1.0,0.482,1.528,15089
1.0,1.0,0.473,1.428,15089
1.0,0.0,0.399,1.54,15089
1.0,1.0,0.447,1.424,15089
1.0,1.0,0.398,1.424,15089
1.0,1.0,0.464,1.532,15089
1.0,1.0,0.424,1.432,15089
1.0,1.0,0.483,1.532,15089
1.0,1.0,0.416,1.54,15089
1.0,1.0,0.464,1.424,15089
1.0,1.0,0.582,1.42,15089
0.0,1.0,0.399,1.428,15089
1.0,1.0,0.409,1.528,15089
1.0,0.0,0.364,1.42,15089
1.0,1.0,0.432,1.42,15089
1.0,1.0,0.481,1.324,15089
1.0,1.0,0.5,1.428,15089
1.0,1.0,0.95,1.528,15089
1.0,1.0,0.698,1.536,15089
1.0,1.0,0.732,1.972,15089
1.0,1.0,0.883,1.652,15089
1.0,1.0,0.385,1.748,15089
1.0,1.0,0.463,1.96,15089
0.0,1.0,0.573,1.428,15089
1.0,1.0,0.38,1.42,15089
1.0,0.0,0.517,1.648,15089
1.0,1.0,0.434,1.424,15089
1.0,1.0,0.496,1.532,15089
1.0,1.0,0.521,1.436,15089
1.0,1.0,0.473,1.524,15089
1.0,1.0,0.396,1.528,15089
1.0,1.0,0.451,1.532,15089
0.0,1.0,0.652,1.432,15089
1.0,1.0,0.654,1.532,15089
1.0,0.0,0.411,1.64,15089
1.0,1.0,0.734,1.752,15089
1.0,1.0,0.798,1.432,15089
1.0,1.0,0.563,1.752,15089
,1.0,,1.756,15089
,1.0,,1.528,15089
,1.0,,1.54,15089
1.0,1.0,1.463,2.4,26383
1.0,1.0,0.712,1.752,26383
1.0,1.0,0.779,1.744,26383
1.0,1.0,2.145,3.172,26383
1.0,1.0,1.21,2.2,26383
0.0,0.0,0.001,0.98,26383
1.0,1.0,1.356,2.3,26383
1.0,1.0,1.612,2.516,26383
1.0,1.0,0.781,1.744,26383
0.0,0.0,0.982,1.968,26383
1.0,1.0,0.002,0.984,26383
1.0,1.0,0.898,1.868,26383
1.0,1.0,1.678,2.724,26383
1.0,1.0,1.65,2.616,26383
1.0,1.0,0.852,1.86,26383
1.0,1.0,0.88,1.856,26383
0.0,0.0,0.956,1.964,26383
1.0,1.0,0.001,0.98,26383
1.0,1.0,1.03,1.968,26383
1.0,1.0,0.614,1.648,26383
1.0,1.0,0.773,1.748,26383
1.0,1.0,1.164,1.988,26383
1.0,1.0,1.164,2.172,26383
1.0,1.0,1.181,2.184,26383
1.0,1.0,0.949,1.96,26383
0.0,0.0,1.636,2.616,26383
1.0,1.0,0.538,1.648,26383
1.0,1.0,0.748,1.752,26383
1.0,1.0,0.672,1.74,26383
1.0,1.0,0.565,1.536,26383
1.0,1.0,0.731,1.744,26383
0.0,0.0,0.815,1.852,26383
1.0,1.0,0.714,1.748,26383
1.0,1.0,0.582,1.532,26383
1.0,1.0,0.766,1.844,26383
1.0,1.0,0.711,1.752,26383
1.0,1.0,0.698,1.748,26383
1.0,1.0,0.539,1.528,26383
1.0,1.0,0.964,2.068,26383
1.0,1.0,0.001,1.1,26383
1.0,1.0,0.619,1.64,26383
1.0,1.0,0.553,1.536,26383
1.0,1.0,0.515,1.528,26383
1.0,1.0,0.598,1.644,26383
0.0,0.0,0.778,1.76,26383
1.0,1.0,0.598,1.528,26383
1.0,1.0,0.638,1.636,26383
1.0,1.0,2.762,3.704,26383
1.0,1.0,0.628,1.636,26383
1.0,1.0,0.603,1.536,26383
1.0,1.0,0.815,1.844,26383
1.0,1.0,0.798,1.856,26383
1.0,1.0,0.514,1.636,26383
1.0,1.0,0.833,1.964,26383
1.0,1.0,1.165,2.184,26383
1.0,1.0,0.722,1.644,26383
0.0,0.0,0.598,1.536,26383
1.0,1.0,0.506,1.528,26383
1.0,1.0,0.932,1.972,26383
1.0,1.0,0.797,1.852,26383
1.0,1.0,2.88,3.824,26383
1.0,1.0,0.598,1.64,26383
1.0,1.0,0.555,1.524,26383
1.0,1.0,0.488,1.52,26383
1.0,1.0,0.729,1.632,26383
1.0,1.0,0.869,1.844,26383
1.0,1.0,0.628,1.64,26383
1.0,1.0,0.616,1.636,26383
0.0,0.0,0.846,1.856,26383
1.0,1.0,1.431,2.4,26383
1.0,1.0,0.613,1.648,26383
1.0,1.0,0.526,1.544,26383
1.0,1.0,0.548,1.644,26383
1.0,1.0,0.677,1.76,26383
1.0,1.0,0.545,1.428,26383
1.0,1.0,0.639,1.652,26383
1.0,1.0,0.556,1.748,26383
1.0,1.0,0.528,1.644,26383
1.0,1.0,0.513,1.536,26383
1.0,1.0,0.532,1.524,26383
1.0,1.0,0.513,1.64,26383
1.0,1.0,0.472,1.536,26383
0.0,1.0,0.597,1.54,26383
1.0,0.0,0.421,1.64,26383
1.0,1.0,0.512,1.536,26383
1.0,1.0,0.557,1.544,26383
1.0,1.0,0.556,1.656,26383
1.0,1.0,0.427,1.544,26383
1.0,1.0,0.598,1.424,26383
1.0,1.0,0.533,1.532,26383
1.0,1.0,0.724,1.528,26383
0.0,1.0,0.516,1.748,26383
1.0,0.0,0.448,1.524,26383
1.0,1.0,0.484,1.42,26383
1.0,1.0,0.427,1.536,26383
1.0,1.0,0.552,1.42,26383
1.0,1.0,0.481,1.652,26383
1.0,1.0,0.57,1.54,26383
1.0,1.0,0.562,1.524,26383
1.0,1.0,0.507,1.632,26383
1.0,1.0,0.473,1.536,26383
1.0,1.0,0.553,1.532,26383
0.0,1.0,0.462,1.528,26383
1.0,0.0,0.473,1.532,26383
1.0,1.0,0.53,1.424,26383
1.0,1.0,0.546,1.524,26383
1.0,1.0,0.544,1.532,26383
1.0,1.0,0.529,1.536,26383
1.0,1.0,0.46,1.424,26383
1.0,1.0,0.514,1.54,26383
0.0,0.0,0.523,1.64,26383
1.0,1.0,3.254,4.264,26383
1.0,1.0,0.482,1.528,26383
1.0,1.0,0.497,1.54,26383
1.0,1.0,0.538,1.54,26383
1.0,1.0,0.532,1.54,26383
1.0,1.0,0.598,1.624,26383
1.0,1.0,0.448,1.424,26383
1.0,1.0,0.502,1.544,26383
1.0,1.0,0.682,1.744,26383
1.0,1.0,0.73,1.752,26383
1.0,1.0,0.514,1.528,26383
1.0,1.0,0.432,1.428,26383
1.0,1.0,0.468,1.424,26383
1.0,1.0,0.497,1.528,26383
1.0,1.0,0.505,1.432,26383
0.0,0.0,1.031,2.072,26383
1.0,1.0,0.447,1.42,26383
1.0,1.0,0.495,1.424,26383
1.0,1.0,0.51,1.532,26383
1.0,1.0,0.454,1.524,26383
1.0,1.0,0.491,1.424,26383
1.0,1.0,0.522,1.636,26383
1.0,1.0,0.494,1.536,26383
1.0,1.0,0.589,1.644,26383
1.0,1.0,0.474,1.528,26383
1.0,1.0,0.537,1.532,26383
1.0,1.0,0.464,1.416,26383
1.0,1.0,0.817,1.756,26383
0.0,0.0,0.539,1.644,26383
1.0,1.0,0.886,1.968,26383
1.0,1.0,0.496,1.536,26383
1.0,1.0,0.499,1.54,26383
1.0,1.0,0.602,1.648,26383
1.0,1.0,0.646,1.648,26383
1.0,1.0,0.515,1.644,26383
1.0,1.0,0.631,1.64,26383
1.0,1.0,0.495,1.52,26383
1.0,1.0,0.615,1.64,26383
0.0,0.0,0.497,1.52,26383
1.0,1.0,0.457,1.528,26383
1.0,1.0,0.45,1.424,26383
1.0,1.0,0.547,1.636,26383
1.0,1.0,0.465,1.428,26383
1.0,1.0,0.465,1.42,26383
,1.0,,1.54,26383
,1.0,,1.404,26383
1.0,1.0,1.094,2.084,31730
1.0,1.0,1.283,2.308,31730
1.0,1.0,1.198,2.184,31730
1.0,1.0,1.163,2.304,31730
1.0,1.0,1.234,2.192,31730
1.0,1.0,1.97,2.948,31730
1.0,1.0,1.503,2.516,31730
1.0,1.0,1.267,2.304,31730
0.0,0.0,0.954,2.076,31730
1.0,1.0,0.901,1.856,31730
1.0,1.0,0.581,1.64,31730
1.0,1.0,0.48,1.42,31730
1.0,1.0,0.997,1.98,31730
1.0,1.0,0.747,1.748,31730
1.0,1.0,0.448,1.424,31730
1.0,1.0,0.962,1.864,31730
1.0,1.0,0.828,1.744,31730
1.0,1.0,0.756,1.872,31730
1.0,1.0,1.032,2.076,31730
0.0,0.0,0.944,1.96,31730
1.0,1.0,0.808,1.752,31730
1.0,1.0,1.265,2.292,31730
1.0,1.0,0.639,1.644,31730
1.0,1.0,0.704,1.644,31730
1.0,1.0,0.522,1.528,31730
1.0,1.0,0.781,1.856,31730
1.0,1.0,0.823,1.864,31730
1.0,1.0,0.58,1.54,31730
1.0,1.0,0.688,1.644,31730
1.0,1.0,0.587,1.536,31730
0.0,0.0,0.516,1.636,31730
1.0,1.0,0.446,1.54,31730
1.0,1.0,0.685,1.644,31730
1.0,1.0,0.718,1.64,31730
1.0,1.0,0.582,1.636,31730
1.0,1.0,0.861,1.864,31730
1.0,1.0,0.698,1.76,31730
1.0,1.0,0.779,1.752,31730
0.0,0.0,0.647,1.644,31730
1.0,1.0,0.563,1.54,31730
1.0,1.0,0.448,1.54,31730
1.0,1.0,0.573,1.644,31730
1.0,1.0,0.532,1.516,31730
0.0,0.0,0.497,1.424,31730
1.0,1.0,0.682,1.748,31730
1.0,1.0,1.329,2.292,31730
1.0,1.0,1.016,1.976,31730
1.0,1.0,0.618,1.644,31730
1.0,1.0,0.685,1.736,31730
0.0,0.0,0.681,1.744,31730
1.0,1.0,0.731,1.76,31730
1.0,1.0,0.528,1.532,31730
1.0,1.0,0.786,1.748,31730
1.0,1.0,0.506,1.536,31730
1.0,1.0,0.523,1.64,31730
1.0,1.0,0.489,1.52,31730
0.0,0.0,0.473,1.528,31730
1.0,1.0,0.672,1.636,31730
1.0,1.0,0.596,1.632,31730
1.0,1.0,0.631,1.752,31730
1.0,1.0,0.413,1.42,31730
1.0,1.0,1.416,2.304,31730
1.0,1.0,0.632,1.636,31730
0.0,0.0,0.547,1.64,31730
1.0,1.0,0.647,1.644,31730
1.0,1.0,0.752,1.748,31730
1.0,1.0,0.58,1.524,31730
1.0,1.0,0.614,1.644,31730
1.0,1.0,0.565,1.528,31730
0.0,0.0,0.513,1.54,31730
1.0,1.0,0.396,1.436,31730
1.0,1.0,0.64,1.76,31730
1.0,1.0,0.565,1.64,31730
1.0,1.0,0.63,1.648,31730
1.0,1.0,0.63,1.624,31730
1.0,1.0,0.649,1.656,31730
1.0,1.0,0.434,1.648,31730
0.0,1.0,0.579,1.648,31730
1.0,1.0,0.497,1.428,31730
1.0,0.0,0.406,1.536,31730
1.0,1.0,0.564,1.424,31730
1.0,1.0,0.464,1.424,31730
1.0,1.0,0.436,1.648,31730
1.0,1.0,0.606,1.42,31730
0.0,1.0,0.446,1.54,31730
1.0,1.0,0.514,1.632,31730
1.0,0.0,0.565,1.42,31730
1.0,1.0,0.417,1.536,31730
1.0,1.0,0.598,1.532,31730
1.0,1.0,0.573,1.32,31730
1.0,1.0,0.499,1.528,31730
0.0,1.0,0.464,1.64,31730
1.0,1.0,0.513,1.536,31730
1.0,0.0,0.433,1.432,31730
1.0,1.0,0.44,1.536,31730
1.0,1.0,0.498,1.42,31730
1.0,1.0,0.546,1.416,31730
1.0,1.0,0.634,1.532,31730
0.0,1.0,0.705,1.532,31730
1.0,1.0,0.462,1.744,31730
1.0,0.0,0.435,1.868,31730
1.0,1.0,0.789,1.532,31730
1.0,1.0,0.767,1.432,31730
1.0,1.0,0.465,1.748,31730
1.0,1.0,0.447,1.748,31730
1.0,1.0,0.78,1.436,31730
1.0,1.0,0.555,1.428,31730
0.0,1.0,0.506,1.752,31730
1.0,1.0,0.554,1.536,31730
1.0,0.0,0.512,1.532,31730
1.0,1.0,0.498,1.536,31730
1.0,1.0,0.715,1.528,31730
1.0,1.0,0.672,1.544,31730
0.0,1.0,0.429,1.64,31730
1.0,1.0,0.497,1.64,31730
1.0,0.0,0.59,1.528,31730
1.0,1.0,0.48,1.532,31730
1.0,1.0,0.638,1.644,31730
0.0,1.0,0.465,1.428,31730
1.0,1.0,0.464,1.74,31730
1.0,0.0,0.731,1.532,31730
1.0,1.0,0.606,1.428,31730
1.0,1.0,0.779,1.756,31730
1.0,1.0,0.522,1.652,31730
0.0,1.0,0.77,1.744,31730
1.0,1.0,0.632,1.532,31730
1.0,0.0,0.556,1.756,31730
1.0,1.0,0.581,1.648,31730
1.0,1.0,0.506,1.536,31730
0.0,1.0,0.572,1.644,31730
1.0,1.0,0.564,1.528,31730
1.0,0.0,0.552,1.64,31730
1.0,1.0,0.496,1.528,31730
1.0,1.0,1.105,1.636,31730
1.0,1.0,0.53,1.532,31730
1.0,1.0,0.682,2.08,31730
0.0,1.0,0.64,1.536,31730
1.0,1.0,1.064,1.64,31730
1.0,0.0,0.569,1.64,31730
1.0,1.0,0.506,2.076,31730
1.0,1.0,0.632,1.536,31730
1.0,1.0,0.545,1.524,31730
1.0,1.0,0.648,1.648,31730
0.0,1.0,0.645,1.54,31730
1.0,1.0,0.639,1.636,31730
,0.0,,1.628,31730
,1.0,,1.644,31730
,1.0,,1.536,31730
,1.0,,1.536,31730
1.0,1.0,0.695,1.744,41302
1.0,1.0,0.812,1.864,41302
0.0,0.0,0.001,0.992,41302
1.0,1.0,0.668,1.644,41302
1.0,1.0,0.738,1.856,41302
1.0,1.0,1.147,2.192,41302
0.0,0.0,0.001,0.992,41302
1.0,1.0,0.646,1.652,41302
1.0,1.0,0.632,1.636,41302
1.0,1.0,0.558,1.532,41302
0.0,0.0,0.002,0.98,41302
1.0,1.0,0.58,1.636,41302
1.0,1.0,0.63,1.636,41302
1.0,1.0,1.003,2.08,41302
0.0,0.0,0.001,0.984,41302
1.0,1.0,0.699,1.748,41302
1.0,1.0,0.754,1.76,41302
1.0,1.0,1.531,2.52,41302
0.0,0.0,0.001,0.992,41302
1.0,1.0,0.664,1.644,41302
1.0,1.0,0.93,1.864,41302
1.0,1.0,0.613,1.632,41302
0.0,0.0,0.001,1.0,41302
1.0,1.0,0.698,1.644,41302
1.0,1.0,1.513,2.516,41302
1.0,1.0,0.614,1.644,41302
0.0,0.0,0.001,0.992,41302
1.0,1.0,0.53,1.344,41302
1.0,1.0,0.997,2.08,41302
1.0,1.0,1.148,2.068,41302
0.0,0.0,0.001,0.992,41302
1.0,1.0,0.629,1.644,41302
1.0,1.0,1.049,2.092,41302
1.0,1.0,0.748,1.756,41302
0.0,0.0,0.001,0.988,41302
0.0,0.0,0.681,1.748,41302
1.0,1.0,0.614,1.544,41302
1.0,1.0,0.683,1.644,41302
1.0,1.0,0.905,1.98,41302
1.0,1.0,1.429,2.408,41302
0.0,0.0,0.002,0.996,41302
1.0,1.0,0.752,1.756,41302
1.0,1.0,0.78,1.752,41302
1.0,1.0,1.249,2.296,41302
1.0,1.0,0.518,1.528,41302
0.0,0.0,0.001,0.992,41302
1.0,1.0,0.646,1.636,41302
1.0,1.0,2.413,3.48,41302
1.0,1.0,0.772,1.744,41302
0.0,0.0,0.002,1.1,41302
1.0,1.0,1.081,2.092,41302
1.0,1.0,1.872,2.852,41302
1.0,1.0,0.819,1.756,41302
0.0,0.0,0.001,0.984,41302
1.0,1.0,0.596,1.652,41302
1.0,1.0,0.779,1.748,41302
1.0,1.0,1.88,2.944,41302
0.0,0.0,0.001,0.988,41302
1.0,1.0,0.53,1.536,41302
1.0,1.0,0.716,1.644,41302
1.0,1.0,0.921,1.756,41302
1.0,0.0,0.612,1.096,41302
1.0,1.0,0.554,1.98,41302
0.0,1.0,0.002,1.636,41302
1.0,1.0,0.363,1.644,41302
1.0,0.0,0.864,1.104,41302
0.0,1.0,0.002,1.424,41302
0.0,1.0,0.001,1.844,41302
0.0,0.0,0.001,0.992,41302
1.0,0.0,1.794,1.092,41302
0.0,0.0,0.001,0.992,41302
0.0,1.0,0.001,2.844,41302
0.0,0.0,6.05,1.096,41302
1.0,0.0,0.555,0.98,41302
0.0,1.0,0.001,7.104,41302
0.0,1.0,0.001,1.632,41302
0.0,0.0,1.165,0.98,41302
0.0,0.0,0.001,0.992,41302
1.0,0.0,3.113,2.08,41302
0.0,0.0,0.001,0.992,41302
0.0,1.0,0.003,4.044,41302
0.0,0.0,0.001,0.996,41302
1.0,0.0,0.676,1.08,41302
0.0,0.0,0.001,0.98,41302
0.0,1.0,0.001,1.748,41302
0.0,0.0,0.001,1.092,41302
0.0,0.0,0.001,1.096,41302
0.0,0.0,0.707,0.988,41302
1.0,0.0,0.513,1.088,41302
0.0,0.0,0.001,1.76,41302
0.0,1.0,0.001,1.528,41302
0.0,0.0,0.002,0.992,41302
1.0,0.0,1.197,0.984,41302
0.0,0.0,0.001,0.992,41302
0.0,1.0,0.001,2.192,41302
0.0,0.0,0.001,0.988,41302
0.0,0.0,1.465,0.98,41302
1.0,0.0,0.55,0.988,41302
0.0,0.0,0.001,2.392,41302
0.0,1.0,0.002,1.632,41302
0.0,0.0,0.001,0.988,41302
1.0,0.0,0.445,0.98,41302
1.0,0.0,1.031,0.988,41302
1.0,1.0,0.889,1.424,41302
0.0,1.0,0.936,2.072,41302
0.0,1.0,0.001,1.972,41302
